Population;Latitude;Location;Date;Month;ID;Male.size;Male.weight;GiftWeight;GiftType;Female.size;Female.weight
Lunarejo;31.19;Center-South;2015;2;11;3.5;0.09;NA;NA;4.4;0.12
Lunarejo;31.19;Center-South;2015;2;12;4.7;0.08;NA;NA;5.1;0.19
Lunarejo;31.19;Center-South;2015;2;13;3.6;0.08;0.0017;1;4.2;0.07
Lunarejo;31.19;Center-South;2015;2;14;4.1;0.05;0.0035;0;4.4;0.14
Lunarejo;31.19;Center-South;2015;2;15;4.2;0.07;0.0006;1;3.9;0.1
Lunarejo;31.19;Center-South;2015;2;16;4.2;0.08;0.0016;1;4.1;0.07
Lunarejo;31.19;Center-South;2015;2;17;4.4;0.07;0.0004;1;4.1;0.09
Lunarejo;31.19;Center-South;2015;2;18;NA;NA;NA;NA;4.8;0.09
Lunarejo;31.19;Center-South;2015;2;19;NA;NA;NA;NA;4.3;0.12
Lunarejo;31.19;Center-South;2015;2;20;NA;NA;NA;NA;5.1;0.17
Lunarejo;31.19;Center-South;2015;3;1;3.6;0.08;NA;NA;3.7;0.12
Lunarejo;31.19;Center-South;2015;3;2;4.1;0.09;NA;NA;4.2;0.04
Lunarejo;31.19;Center-South;2015;3;3;4;0.07;NA;NA;4.2;0.1
Lunarejo;31.19;Center-South;2015;3;4;4.2;0.06;NA;NA;3.7;0.05
Lunarejo;31.19;Center-South;2015;3;5;4;0.07;NA;NA;3.7;0.08
Lunarejo;31.19;Center-South;2015;3;6;4.6;0.08;NA;NA;4.3;0.07
Lunarejo;31.19;Center-South;2015;3;7;3.5;0.04;0.0026;0;4.1;0.12
Lunarejo;31.19;Center-South;2015;3;8;NA;NA;NA;NA;4.1;0.07
Lunarejo;31.19;Center-South;2015;3;9;NA;NA;NA;NA;3.8;0.07
Lunarejo;31.19;Center-South;2015;3;10;NA;NA;NA;NA;3.9;0.1
Lunarejo;31.19;Center-South;2015;3;11;NA;NA;NA;NA;3.6;0.06
Lunarejo;31.19;Center-South;2015;3;12;NA;NA;NA;NA;4.3;0.12
Lunarejo;31.19;Center-South;2015;3;13;NA;NA;NA;NA;4.3;0.08
Lunarejo;31.19;Center-South;2015;3;14;NA;NA;NA;NA;4;0.09
Lunarejo;31.19;Center-South;2015;3;15;NA;NA;NA;NA;4;0.07
Lunarejo;31.19;Center-South;2015;3;16;NA;NA;NA;NA;4.2;0.12
Lunarejo;31.19;Center-South;2015;3;17;NA;NA;NA;NA;3.7;0.07
Lunarejo;31.19;Center-South;2015;3;18;NA;NA;NA;NA;3.6;0.09
Lunarejo;31.19;Center-South;2015;3;19;NA;NA;NA;NA;3.8;0.05
Lunarejo;31.19;Center-South;2015;4;1;4.2;0.06;NA;NA;4.2;0.05
Lunarejo;31.19;Center-South;2015;4;2;3.5;0.05;0.0029;0;4.1;0.08
Lunarejo;31.19;Center-South;2015;4;3;NA;NA;NA;NA;3.6;0.07
Lunarejo;31.19;Center-South;2015;4;4;NA;NA;NA;NA;3.1;0.05
Lunarejo;31.19;Center-South;2015;4;5;NA;NA;NA;NA;4;0.05
Lunarejo;31.19;Center-South;2015;4;6;NA;NA;NA;NA;3.8;0.09
Lunarejo;31.19;Center-South;2015;4;7;NA;NA;NA;NA;4.3;0.09
Lunarejo;31.19;Center-South;2016;1;1;4.2;0.096;NA;NA;4.4;0.112
Lunarejo;31.19;Center-South;2016;1;2;4;0.086;NA;NA;3.9;0.091
Lunarejo;31.19;Center-South;2016;1;3;3.7;0.097;NA;NA;4.2;0.201
Lunarejo;31.19;Center-South;2016;1;4;4;0.113;NA;NA;4.1;0.142
Lunarejo;31.19;Center-South;2016;1;5;3.8;0.061;NA;NA;4.1;0.131
Lunarejo;31.19;Center-South;2016;1;6;3.6;0.063;NA;NA;4.4;0.2
Lunarejo;31.19;Center-South;2016;1;7;4;0.075;NA;NA;3.8;0.158
Lunarejo;31.19;Center-South;2016;1;8;3.5;0.078;NA;NA;4;0.109
Lunarejo;31.19;Center-South;2016;1;9;3.8;0.093;NA;NA;4.1;0.163
Lunarejo;31.19;Center-South;2016;1;10;3.6;0.095;NA;NA;3.6;0.156
Lunarejo;31.19;Center-South;2016;1;11;4.6;0.111;0.0034;0;3.8;0.131
Lunarejo;31.19;Center-South;2016;1;12;3.8;0.067;0.0036;0;4.2;0.146
Lunarejo;31.19;Center-South;2016;1;13;3.9;0.094;0.0049;0;4;0.14
Lunarejo;31.19;Center-South;2016;1;14;3.9;0.085;0.0035;0;4.4;0.101
Lunarejo;31.19;Center-South;2016;1;15;4;0.104;0.0014;1;3.5;0.108
Lunarejo;31.19;Center-South;2016;1;16;4.4;0.103;0.0042;0;4;0.177
Lunarejo;31.19;Center-South;2016;1;17;4;0.08;0.0016;1;4;0.185
Lunarejo;31.19;Center-South;2016;1;18;3.6;0.076;0.0064;0;NA;NA
Lunarejo;31.19;Center-South;2016;1;19;3.8;0.064;0.0022;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;20;3.6;0.074;0.0009;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;21;3.7;0.066;0.0029;0;NA;NA
Lunarejo;31.19;Center-South;2016;1;22;3.4;0.087;0.0035;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;23;3.8;0.08;0.0008;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;24;4.7;0.131;0.0018;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;25;4;0.09;0.0001;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;26;3.6;0.066;0.0008;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;27;3.6;0.086;0.004;0;NA;NA
Lunarejo;31.19;Center-South;2016;1;28;3.6;0.082;0.0016;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;29;4;0.082;0.0029;0;NA;NA
Lunarejo;31.19;Center-South;2016;1;30;4;0.09;0.0036;0;NA;NA
Lunarejo;31.19;Center-South;2016;1;31;3.9;0.096;0.0017;0;NA;NA
Lunarejo;31.19;Center-South;2016;1;32;3.6;0.088;0.0001;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;33;3.6;0.076;0.0019;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;34;3.6;0.083;0.0016;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;35;3.5;0.078;0.0019;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;36;4.3;0.077;0.0014;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;37;3.8;0.086;0.0001;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;38;4.3;0.118;0.0024;0;NA;NA
Lunarejo;31.19;Center-South;2016;1;39;4;0.086;0.002;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;40;4.2;0.089;0.0059;0;NA;NA
Lunarejo;31.19;Center-South;2016;1;41;3.6;0.075;0.0021;1;NA;NA
Lunarejo;31.19;Center-South;2016;1;42;3.6;0.089;0.0005;1;NA;NA
Lunarejo;31.19;Center-South;2016;2;1;4.3;0.09;NA;NA;4;0.106
Lunarejo;31.19;Center-South;2016;2;2;4.5;0.098;NA;NA;4.1;0.164
Lunarejo;31.19;Center-South;2016;2;3;4;0.074;NA;NA;4.7;0.139
Lunarejo;31.19;Center-South;2016;2;4;4.6;0.107;NA;NA;4.1;0.111
Lunarejo;31.19;Center-South;2016;2;5;4.1;0.069;NA;NA;4.5;0.174
Lunarejo;31.19;Center-South;2016;2;6;5;0.08;NA;NA;5.1;0.163
Lunarejo;31.19;Center-South;2016;2;7;4.2;0.082;NA;NA;4.4;0.162
Lunarejo;31.19;Center-South;2016;2;8;4.6;0.084;NA;NA;4.4;0.131
Lunarejo;31.19;Center-South;2016;2;9;4.2;0.095;NA;NA;4.7;0.183
Lunarejo;31.19;Center-South;2016;2;10;5;0.104;NA;NA;4;0.15
Lunarejo;31.19;Center-South;2016;2;11;4;0.079;NA;NA;5;0.179
Lunarejo;31.19;Center-South;2016;2;12;3.9;0.085;NA;NA;4.2;0.129
Lunarejo;31.19;Center-South;2016;2;13;4;0.104;NA;NA;4.3;0.098
Lunarejo;31.19;Center-South;2016;2;14;4.1;0.092;0.002;0;4;0.126
Lunarejo;31.19;Center-South;2016;2;15;4.1;0.102;0.001;1;4.1;0.135
Lunarejo;31.19;Center-South;2016;2;16;4.1;0.093;0.003;0;4.5;0.136
Lunarejo;31.19;Center-South;2016;2;17;4;0.079;0.0006;1;4.7;0.133
Lunarejo;31.19;Center-South;2016;2;18;4.1;0.1;0.0006;1;4;0.087
Lunarejo;31.19;Center-South;2016;2;19;3.6;0.054;0.0025;0;4.1;0.126
Lunarejo;31.19;Center-South;2016;2;20;3.9;0.074;0.0036;0;5;0.161
Lunarejo;31.19;Center-South;2016;2;21;3.8;0.097;0.0013;1;NA;NA
Lunarejo;31.19;Center-South;2016;2;22;4.2;0.086;0.0019;0;NA;NA
Lunarejo;31.19;Center-South;2016;2;23;4.5;0.09;0.0015;1;NA;NA
Lunarejo;31.19;Center-South;2016;2;24;4.1;0.082;0.0026;0;NA;NA
Lunarejo;31.19;Center-South;2016;2;25;4;0.079;0.0008;1;NA;NA
Lunarejo;31.19;Center-South;2016;2;26;3.6;0.073;0.0002;1;NA;NA
Lunarejo;31.19;Center-South;2016;2;27;4.2;0.09;0.0005;1;NA;NA
Lunarejo;31.19;Center-South;2016;2;28;5;0.073;0.0004;1;NA;NA
Lunarejo;31.19;Center-South;2016;2;29;5.6;0.111;0.0014;1;NA;NA
Lunarejo;31.19;Center-South;2016;2;30;5;0.108;0.0009;1;NA;NA
Lunarejo;31.19;Center-South;2016;2;31;4;0.08;0.0031;0;NA;NA
Lunarejo;31.19;Center-South;2016;2;32;3.8;0.077;0.0013;1;NA;NA
Lunarejo;31.19;Center-South;2016;2;33;4.5;0.1;0.001;1;NA;NA
Lunarejo;31.19;Center-South;2016;3;1;4;0.071;NA;NA;3.5;0.137
Lunarejo;31.19;Center-South;2016;3;2;3.6;0.086;NA;NA;4.1;0.07
Lunarejo;31.19;Center-South;2016;3;3;4.3;0.077;NA;NA;3.9;0.08
Lunarejo;31.19;Center-South;2016;3;4;3.7;0.084;NA;NA;4;0.109
Lunarejo;31.19;Center-South;2016;3;5;3.9;0.077;NA;NA;3.9;0.07
Lunarejo;31.19;Center-South;2016;3;6;3.7;0.089;NA;NA;3.7;0.076
Lunarejo;31.19;Center-South;2016;3;7;4;0.098;NA;NA;3.6;0.108
Lunarejo;31.19;Center-South;2016;3;8;3.8;0.056;NA;NA;3.4;0.078
Lunarejo;31.19;Center-South;2016;3;9;3.3;0.06;NA;NA;4.3;0.094
Lunarejo;31.19;Center-South;2016;3;10;4;0.09;0.0005;1;NA;NA
Lunarejo;31.19;Center-South;2016;3;11;3.5;0.058;0.0006;1;NA;NA
Lunarejo;31.19;Center-South;2016;3;12;3.9;0.066;0.0003;1;NA;NA
Lunarejo;31.19;Center-South;2016;3;13;3.7;0.074;0.0043;0;NA;NA
Lunarejo;31.19;Center-South;2016;3;14;4;0.087;0.0023;0;NA;NA
Lunarejo;31.19;Center-South;2016;3;15;3.4;0.076;0.0014;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;1;4.2;0.097;NA;NA;3.9;0.126
Lunarejo;31.19;Center-South;2022;2;1;4.6;0.097;NA;NA;4.6;0.134
Lunarejo;31.19;Center-South;2022;2;2;4.1;0.089;NA;NA;4;0.104
Lunarejo;31.19;Center-South;2022;2;2;4.3;0.08;NA;NA;4.6;0.182
Lunarejo;31.19;Center-South;2022;2;3;4.4;0.088;NA;NA;4.4;0.086
Lunarejo;31.19;Center-South;2022;2;3;4.4;0.105;NA;NA;3.8;0.085
Lunarejo;31.19;Center-South;2022;2;4;3.5;0.157;NA;NA;4.5;0.114
Lunarejo;31.19;Center-South;2022;2;4;4.5;0.122;NA;NA;4.5;0.1
Lunarejo;31.19;Center-South;2022;2;5;3.9;0.079;NA;NA;5;0.135
Lunarejo;31.19;Center-South;2022;2;5;4.1;0.107;NA;NA;3.2;0.065
Lunarejo;31.19;Center-South;2022;2;6;3.6;0.088;NA;NA;4.2;0.125
Lunarejo;31.19;Center-South;2022;2;6;4.4;0.103;NA;NA;4.6;0.138
Lunarejo;31.19;Center-South;2022;2;7;3.5;0.08;NA;NA;4.6;0.199
Lunarejo;31.19;Center-South;2022;2;7;3.9;0.082;NA;NA;4.9;0.14
Lunarejo;31.19;Center-South;2022;2;8;4.3;0.127;NA;NA;4.3;0.157
Lunarejo;31.19;Center-South;2022;2;8;4.7;0.084;NA;NA;4.9;0.116
Lunarejo;31.19;Center-South;2022;2;9;4.1;0.117;NA;NA;4.8;0.167
Lunarejo;31.19;Center-South;2022;2;9;4.6;0.089;NA;NA;5.1;0.159
Lunarejo;31.19;Center-South;2022;2;10;4.2;0.122;NA;NA;3.9;0.107
Lunarejo;31.19;Center-South;2022;2;10;4.7;0.114;NA;NA;4.6;0.149
Lunarejo;31.19;Center-South;2022;2;11;4.1;0.083;NA;NA;4.2;0.15
Lunarejo;31.19;Center-South;2022;2;11;4.8;0.097;NA;NA;4.6;0.113
Lunarejo;31.19;Center-South;2022;2;12;4.2;0.084;NA;NA;4.7;0.138
Lunarejo;31.19;Center-South;2022;2;12;4.4;0.106;NA;NA;4.2;0.132
Lunarejo;31.19;Center-South;2022;2;13;4.3;0.105;NA;NA;5;0.1
Lunarejo;31.19;Center-South;2022;2;13;4.3;0.108;0.0008;1;4.3;0.093
Lunarejo;31.19;Center-South;2022;2;14;3.6;0.083;0.0041;1;4.1;0.112
Lunarejo;31.19;Center-South;2022;2;14;4.7;0.092;NA;NA;4.5;0.129
Lunarejo;31.19;Center-South;2022;2;15;3.9;0.084;0.0078;0;3.8;0.141
Lunarejo;31.19;Center-South;2022;2;15;4.6;0.09;NA;NA;4.3;0.16
Lunarejo;31.19;Center-South;2022;2;16;3.9;0.086;NA;NA;5.3;0.138
Lunarejo;31.19;Center-South;2022;2;16;3.9;0.094;0.0021;1;3.8;0.09
Lunarejo;31.19;Center-South;2022;2;17;5;0.079;NA;NA;4.6;0.114
Lunarejo;31.19;Center-South;2022;2;17;3.6;0.105;0.0013;0;4.1;0.14
Lunarejo;31.19;Center-South;2022;2;18;3.7;0.086;0.0045;0;4;0.119
Lunarejo;31.19;Center-South;2022;2;18;3.8;0.068;0.001;1;4.4;0.104
Lunarejo;31.19;Center-South;2022;2;19;3.9;0.098;0.0031;0;4.9;0.118
Lunarejo;31.19;Center-South;2022;2;19;4.2;0.088;0.0005;1;3.6;0.109
Lunarejo;31.19;Center-South;2022;2;20;4;0.082;0.0034;0;NA;NA
Lunarejo;31.19;Center-South;2022;2;20;4.4;0.075;0.0081;0;4.1;0.108
Lunarejo;31.19;Center-South;2022;2;21;4;0.103;0.0013;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;21;4.5;0.093;0.0122;0;NA;NA
Lunarejo;31.19;Center-South;2022;2;22;3.5;0.076;0.0013;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;22;3.6;0.098;0.0018;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;23;3.5;0.056;0.0019;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;23;3.7;0.083;0.0015;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;24;3.8;0.093;0.0115;0;NA;NA
Lunarejo;31.19;Center-South;2022;2;24;4.9;0.105;0.0017;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;25;3.7;0.085;0.009;0;NA;NA
Lunarejo;31.19;Center-South;2022;2;25;3.9;0.084;0.0027;0;NA;NA
Lunarejo;31.19;Center-South;2022;2;26;3.5;0.069;0.004;0;NA;NA
Lunarejo;31.19;Center-South;2022;2;26;4.6;0.084;0.0021;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;27;3.7;0.072;0.0011;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;27;4.1;0.096;0.0005;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;28;3.8;0.086;0.0026;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;28;4.5;0.096;0.0036;0;NA;NA
Lunarejo;31.19;Center-South;2022;2;29;3.7;0.06;0.0027;1;NA;NA
Lunarejo;31.19;Center-South;2022;2;29;3.8;0.068;0.0044;0;NA;NA
